Product;Category;Price
Arroz Carnaroli Gallo Oro 1 Kg.;Arroz-y-legumbres; 1.197,76
Arvejas Partidas Egran 400gr;Arroz-y-legumbres; 949,80
Maiz pelado blanco Egran 400gr;Arroz-y-legumbres; 689,00
Lentejas Secas Remojadas Doña Pupa 350 Gr.;Arroz-y-legumbres; 388,96
Semillas de Chía Enteras 100 Gr.;Arroz-y-legumbres; 949,00
Mix de Semillas La Sanjuanita 100 Gr.;Arroz-y-legumbres; 649,00
Arroz Monovarietal Corto Molinos Ala 1 Kg.;Arroz-y-legumbres; 1.620,68
Arroz Shangrila Largo Fino 1 Kg.;Arroz-y-legumbres; 1.342,88
Semillas de Girasol peladas La Sanjuanita;Arroz-y-legumbres; 599,00
Pan Dulce Smams Con Chips De Chocolate 500 Gr.;Panaderia; 2.899,00
Pan Rallado Morixe 1 Kg.;Panaderia; 490,51
Pan Rallado Mamá Cocina 500 Gr.;Panaderia; 260,81
Pan Rallado Mamá Cocina Ajo y Perejil 500 Gr.;Panaderia; 368,80
Pan Dulce Cuquets Con Chips De Chocolate 400 Gr.;Panaderia; 899,00
Pan Hamburguesa Sin Tacc Binfinit 120 Gr.;Panaderia; 1.685,50
Pan En Rodajas Sin Tacc Smams 200 Gr.;Panaderia; 1.415,80
Budin Vainilla Sin Tacc Smams 200 Gr.;Panaderia; 1.224,00
Pan Dulce Vainilla Con Chips Dia 500 Gr.;Panaderia; 1.399,00
Pionono Tradicional 150 Gr.;Panaderia; 549,00
Pan Dulce Con Frutas Bagley 400 Gr.;Panaderia; 2.199,00
Pan Campero BinFinit Sin Gluten y Sin Lactosa 190 Gr.;Panaderia; 811,45
Talitas Tosti Queso 100 Gr.;Panaderia; 529,00
Pan Dulce Tradicional 450 Gr.;Panaderia; 2.799,00
Mini Budin Vainilla con Dulce de Leche 40 Gr.;Panaderia; 111,41
Pionono Dia 150 Gr.;Panaderia; 747,00
Rebozador DIA Condimentado 500 Gr;Panaderia; 354,54
Budin Marmolado 9 de Oro 220 Gr.;Panaderia; 600,00
Pan Dulce Cuquets con Frutas 400 Gr.;Panaderia; 899,00
Pionono DIA Salado 150 Gr.;Panaderia; 747,00
Pan de Molde Sin Tacc Binfinit Blanco 200 Gr.;Panaderia; 1.815,16
Pan Campero Sin Tacc Binfinit con Semillas 190 Gr.;Panaderia; 1.815,16
Pan Dulce DIA con Frutas 500 Gr.;Panaderia; 1.399,00
Budín Smams Vainilla 250 Gr.;Panaderia; 1.762,82
Pan Rallado Morixe 500 Gr.;Panaderia; 285,53
Prepizza Dia Doble 500 Gr.;Panaderia; 899,00
Pan Dulce DIA con Frutas y Almendras 700 Gr.;Panaderia; 3.999,00
Pan Dulce DIA Sin Frutas 500 Gr.;Panaderia; 1.399,00
Pan Dulce Dia Con Chips De Chocolate 500 Gr.;Panaderia; 2.099,00
Pan Dulce Dia Pannetone 700 Gr.;Panaderia; 2.199,00
Pan de molde Salvado Lactal 330 Gr.;Panaderia; 578,97
Pan de Hamburguesa Bimbo Artesano 240 Gr.;Panaderia; 629,24
Tostadas Light DIA Gruesas 200 Gr.;Panaderia; 419,00
Pan de Hamburguesa DIA 4 Un. 210 Gr.;Panaderia; 394,35
Pan de molde Salvado DIA 330 Gr.;Panaderia; 455,45
Pan de Pancho Mendia 210 Gr.;Panaderia; 406,55
Pan de molde Blanco Bimbo Artesano 500 Gr.;Panaderia; 1.180,72
Pan de molde Blanco Lactal 315 Gr.;Panaderia; 538,31
Pan de Hamburguesa Rey Oro Brioche 300 Gr. 4 Un.;Panaderia; 596,87
Pan de Molde Rey Oro Salvado 500 Gr.;Panaderia; 841,40
Pan de Hamburguesa Mendia 210 Gr.;Panaderia; 426,15
Pan Rallado Crunch Preferido 450 Gr;Panaderia; 762,36
Pan Multicereal Familiar 650 Gr;Panaderia; 1.135,50
Pan Lactal Familiar Mendia 600 Gr.;Panaderia; 1.042,25
Pan de Viena Rey Oro con Papa y Queso 300 Gr. 4 Un.;Panaderia; 775,19
Madalenas DIA con Dulce de Leche 180 Gr.;Panaderia; 704,38
Budin Vainilla 9 De Oro 220 Gr.;Panaderia; 600,00
Talitas Tosti Clásicas 100 Gr.;Panaderia; 398,66
Flautita 80 Gr.;Panaderia; 118,50
Pan de Molde Rey Oro Blanco 480 Gr.;Panaderia; 830,96
Pan Mix Cereal Fargo 400 Gr.;Panaderia; 964,69
Talitas Hojalmar Clásicas 120 Gr.;Panaderia; 515,59
Pizzeta Tradicional Dia 230 Gr.;Panaderia; 549,00
Pan de Hamburguesa con Sésamo 240 Gr.;Panaderia; 432,90
Pan Molde Rey Oro Multicereal 675 Gr.;Panaderia; 1.158,44
Pan Rallado Fortificado Mama Cocina 1 Kg.;Panaderia; 790,90
Pan Doble Integral Fargo 400 Gr.;Panaderia; 920,68
Pan de Salvado Mendia 600 Gr.;Panaderia; 1.030,69
Rapiditas Bimbo Integrales 10 Un.;Panaderia; 671,72
Pan Rallado Pureza Integral 350 Gr.;Panaderia; 284,52
Pan Lacteado Noly Grande 600 Gr.;Panaderia; 1.134,10
Pan Blanco Familiar 590 Gr;Panaderia; 996,00
Talitas Tosti Semillas 100 Gr.;Panaderia; 458,47
Palmeritas Manteca 130 Gr;Panaderia; 806,50
Tostadas de mesa DIA 200 Gr.;Panaderia; 501,37
Pizzeta Integral Dia 230 Gr.;Panaderia; 549,00
Pan De Mesa Lacteado 350 Gr.;Panaderia; 647,00
Budin Con Chips 160 Gr;Panaderia; 426,70
Madalenas DIA con Marmoladas 200 Gr.;Panaderia; 704,38
Grisines Tosti con Semillas de Lino 100 Gr.;Panaderia; 413,95
Pan de Viena Rey Oro con Papa 300 Gr. 4 Un.;Panaderia; 683,36
Rapiditas Light Bimbo Clásicas 10 Un.;Panaderia; 616,24
Tostadas De Mesa Clasica Tosti 200 Gr;Panaderia; 1.036,73
Pan Rallado Exclusivo 400 Gr;Panaderia; 311,74
Pan de Salvado Noly Diet Grande 600 Gr.;Panaderia; 1.205,40
Pan Lactal Masa Madre Natural Bread 350 Gr.;Panaderia; 817,63
Pan de Panchos Bimbo Artesano 6 Un.;Panaderia; 629,24
Figacitas De Manteca 150 Gr;Panaderia; 393,50
Pan Integral Semilla Natural Bread 590 Gr.;Panaderia; 1.186,43
Budin Marmolado 160 Gr;Panaderia; 426,70
Pan De Salvado Familiar 600 Gr;Panaderia; 1.083,70
Tostada De Mesa Light Tosti 200 Gr;Panaderia; 1.036,73
Budín Vainilla Dia 250 Gr.;Panaderia; 1.292,42
Pan Doble Salvado Natural Brad 590 Gr.;Panaderia; 1.049,22
Pan Multicereal Con Semillas Regina 450 Gr;Panaderia; 1.143,20
Pan Blanco de Mesa Natural Bread 590 Gr.;Panaderia; 1.020,62
Tostadita Multicereal Tosti 140 Gr;Panaderia; 1.281,28
Rapiditas Bimbo Clásicas 10 Un.;Panaderia; 614,81
Pan Multicereal Masa Madre Natural Bread 350 Gr.;Panaderia; 847,65
Pan de Mesa Con Salvado 350 Gr.;Panaderia; 647,00
Talitas Hojalmar Jamón 100 Gr.;Panaderia; 515,59
Panettone Con Chocolate 450 Gr.;Panaderia; 2.699,00
Budin Vainilla 160 Gr;Panaderia; 426,70
Larguitas Azucaradas 150 Grs.;Panaderia; 404,40
Talitas Hojalmar Queso 100 Gr.;Panaderia; 515,59
Budin Chocolate Dia 250 Gr.;Panaderia; 1.292,42
Pan Blanco Grande Dia 460 Gr.;Panaderia; 956,29
Pebete Rey Oro 200 Gr.;Panaderia; 626,30
Tortilla de Trigo Integral Rapideli 180 Gr.;Panaderia; 698,99
Grisines De Salvado Panex 180 Gr.;Panaderia; 693,80
Budín Marmolado Dia 250 Gr.;Panaderia; 1.292,42
Tortilla de Trigo Espinaca Rapideli 170 Gr.;Panaderia; 698,99
Triangulo Hojaldre Redonda 150 Gr.;Panaderia; 512,57
Triángulos Azucarados 150 Grs.;Panaderia; 404,40
Pan de molde Salvado DIA 600 Gr.;Panaderia; 1.164,24
Pan de Molde con Semillas 600 Gr.;Panaderia; 927,30
Pan Artesano Regina 450 Gr;Panaderia; 1.110,41
Tostadas Clasicas Fitoesterol Breviss 200 Gr;Panaderia; 1.141,00
Tostadas Tosti Finas Clásicas 140 Gr.;Panaderia; 1.205,40
Bollitos De Salvado 200 Gr;Panaderia; 393,50
Tostaditas Clásicas Light Breviss 110 Gr;Panaderia; 1.189,55
Tostaditas Clasicas Breviss 110 Gr;Panaderia; 1.189,55
Pan Artesanal Brioche Regina 450 Gr;Panaderia; 1.213,33
Pan de molde Doble Integral DIA 540 Gr.;Panaderia; 875,37
Churro Relleno De Dulce De Leche 31gr;Panaderia; 120,00
Pan de Viena Rey Oro con Papa Semillas de Sésamo 300 Gr. 4 Un.;Panaderia; 750,39
Pizzeta Jamón Cebolla Dia 240 Gr.;Panaderia; 549,00
Budín Dulce Mamá Vainilla 170 Gr.;Panaderia; 450,27
Mini Libritos Turimar Sabor Queso 160 Gr.;Panaderia; 858,82
Rebozador Preferido 1 Kg.;Panaderia; 570,15
Pan para Pancho 240 Gr.;Panaderia; 400,70
Budín Cuquets Marmolado 170 Gr.;Panaderia; 614,88
Pan de Pancho Dia 210 Gr.;Panaderia; 429,28
Pan de molde Blanco Artesanal 530 Gr.;Panaderia; 833,10
Pan de Molde Doble Integral 570 Gr.;Panaderia; 985,60
Pan Lacteado Clásico Fargo 380 Gr.;Panaderia; 740,88
Pudding Deubel Relleno de Dulce de Leche 310 Gr.;Panaderia; 799,00
Pudding Deubel Chocolote con chips 300 Gr.;Panaderia; 799,00
Pan de molde Delipan Salvado 600 Gr.;Panaderia; 1.074,34
Budín Cuquets con Frutas 170 Gr.;Panaderia; 614,88
Pan Flauta x Un.;Panaderia; 94,00
Pudding Deubel con frutos secos 320 Gr.;Panaderia; 799,00
DONUT RELLENA X UNIDAD;Panaderia; 273,70
Pan Rallado DIA 500 Gr.;Panaderia; 276,60
Rebozador DIA 500 Gr.;Panaderia; 276,60
Pan de molde Delipan Blanco lacteado 380 Gr.;Panaderia; 602,86
Pan de molde Blanco Bimbo 550 Gr.;Panaderia; 986,29
Pan de molde Delipan Salvado 380 Gr.;Panaderia; 646,54
Pan de Molde Moly Salvado 315 Gr.;Panaderia; 626,43
Tostadas de Arroz Cerealitas 160 Gr.;Panaderia; 391,66
Medialuna de Manteca x Un.;Panaderia; 124,00
Pan de molde Blanco DIA 315 Gr.;Panaderia; 532,59
Pan de molde Delipan Multisemillas 380 Gr.;Panaderia; 715,38
Pan para Pancho 390 Gr.;Panaderia; 510,60
Tostadas de Arroz Tia Maruca 120 Gr.;Panaderia; 391,83
Pan de Molde Blanco Moly Liviano 315 Gr.;Panaderia; 589,21
Budin Cuquets Vainilla con Chips de Chocolate 170 Gr.;Panaderia; 614,88
Pan de Hamburguesa El Chacarero 210 Gr.;Panaderia; 372,81
Pan de molde Salvado DIA 360 Gr.;Panaderia; 704,42
Medialuna de Grasa x Un.;Panaderia; 74,00
Pan Mignon x Un.;Panaderia; 44,50
Tostaditas Light DIA 140 Gr.;Panaderia; 551,60
Pan Dulce Deubel con Frutas 400 Gr.;Panaderia; 1.399,00
Galletitas con Semillas;Panaderia; 547,30
Pepas de Membrillo;Panaderia; 282,90
Panal de Membrillo x Un.;Panaderia; 124,00
Muffin Vainilla con Dulce de Leche x Un.;Panaderia; 280,50
Talitas Clásicas 120 Gr.;Panaderia; 286,70
Muffin Marmolado x Un.;Panaderia; 272,20
Donut Rellena Decorada x Un.;Panaderia; 273,70
Budin Cuquets Vainilla 170 Gr.;Panaderia; 614,88
Pan Baguette 1 Ud.;Panaderia; 229,00
Pan de molde Blanco DIA rodajas finas 360 Gr.;Panaderia; 713,15
Petit Pan x Un.;Panaderia; 69,50
Pan Kaiser 1 Un.;Panaderia; 174,30
Vigilante con Azúcar x Un.;Panaderia; 116,20
Pan De Pancho Lactal 210 Gr.;Panaderia; 491,99
Rebozador para Horno Preferido 500 Gr.;Panaderia; 533,65
Donut Glaseada x Un.;Panaderia; 242,40
Budin Dulce Luna Vainilla Y Frutilla 300 Gr.;Panaderia; 739,70
Budín Ingles 160 Gr.;Panaderia; 599,00
Pan de molde Salvado DIA rodajas finas 360 Gr.;Panaderia; 786,22
Budín Valenciano Chocolate Con Dulce De Leche;Panaderia; 2.025,10
Tortillas de Trigo Clasicas Rapideli 170 Gr.;Panaderia; 698,99
Tapa Confitera 120 Gr.;Panaderia; 1.184,20
Budín Con Frutas Dia 250 Gr.;Panaderia; 1.292,42
Pastelitos de Membrillo 90 Gr.;Panaderia; 349,00
Pastafrola 500 Gr;Panaderia; 3.410,40
Budin Vainilla 450 Gr.;Panaderia; 2.098,00
Budín Limon 220 Gr.;Panaderia; 1.024,90
Rosca De Naranja 400 Gr.;Panaderia; 1.389,20
Turrón Arcor con Maní 25 Gr.;Golosinas-y-alfajores; 99,00
Bombón Relleno Bon o Bon Original 15 Gr.;Golosinas-y-alfajores; 109,00
Bombo Mousse Chocolate Smack 16 Gr;Golosinas-y-alfajores; 90,00
Oblea de Chocolate Kit Kat Extra milk y cocoa 45 Gr.;Golosinas-y-alfajores; 289,00
Alfajor Triple Oreo 56 Gr.;Golosinas-y-alfajores; 339,00
Oblea 4 Barritas White KitKat 42 Gr;Golosinas-y-alfajores; 289,00
Garrapiñada De Maní Dia 80 Gr.;Golosinas-y-alfajores; 330,00
Alfajor Triple Milka Mousse 55 Gr.;Golosinas-y-alfajores; 319,00
Alfajor Fulbito Maní 30 Gr.;Golosinas-y-alfajores; 99,00
Chocolate crujiente Crunch 80gr;Golosinas-y-alfajores; 771,09
Alfajor Genio Triple con Dulce de Leche 60 Gr.;Golosinas-y-alfajores; 215,00
Bananita Dolca 30 Gr.;Golosinas-y-alfajores; 229,49
Alfajor Simple Milka Mousse 42 Gr.;Golosinas-y-alfajores; 209,00
Alfajor Blanco Genio Triple con Dulce de Leche 60 Gr.;Golosinas-y-alfajores; 215,00
Maní con Chocolate Dia 80 Gr.;Golosinas-y-alfajores; 649,00
Chocolate Classic Duo Nestle 80 Gr;Golosinas-y-alfajores; 814,58
Chocolate con Maní Nestle 33 Gr;Golosinas-y-alfajores; 212,68
Oblea 4 Barritas Dark KitKat 42 Gr;Golosinas-y-alfajores; 289,00
Pasas de Uva Con Chocolate Dia 80 Gr.;Golosinas-y-alfajores; 649,00
Alfajor Triple Terrabusi Clásico 70 Gr.;Golosinas-y-alfajores; 319,00
Postre De Mani Dia 105 Gr.;Golosinas-y-alfajores; 338,00
Tita Clásica 19 Gr.;Golosinas-y-alfajores; 169,00
Turrón de Maní Dia 80 Gr.;Golosinas-y-alfajores; 338,00
Cubanito relleno Smack con Mousse de Chocolate 27 Gr.;Golosinas-y-alfajores; 135,00
Alfajor Triple Turimar Blanco 60 Gr.;Golosinas-y-alfajores; 245,00
Barra de Chocolate Smack Rellena 35gr;Golosinas-y-alfajores; 180,00
Pastillas Yipi 30 Gr;Golosinas-y-alfajores; 200,00
Gomitas Flyn Paff Surtidas 30 Gr.;Golosinas-y-alfajores; 230,00
Chocolate Blanco Shot 35 Grs.;Golosinas-y-alfajores; 249,00
Turrón Maní Con Cacao Dia 90 Gr.;Golosinas-y-alfajores; 375,00
Alfajor Smack Chocolate con Dulce de Leche 60 Gr.;Golosinas-y-alfajores; 199,00
Alfajor Con Dulce De Leche Smans 50 Gr;Golosinas-y-alfajores; 387,67
Alfajor Triple Turimar Negro 60 Gr.;Golosinas-y-alfajores; 245,00
Alfajor Smack Relleno Mousse de Chocolate 50 Gr.;Golosinas-y-alfajores; 199,00
Alfajor Triple Milka Dulce De Leche 70 Gr.;Golosinas-y-alfajores; 320,00
Turrón de Maní Dia 300 Gr.;Golosinas-y-alfajores; 1.574,66
Chocolate Con Leche Tokke 30 Gr.;Golosinas-y-alfajores; 235,00
Galleta Limón Chocolate Alfa Pampa 19 Gr.;Golosinas-y-alfajores; 215,00
Alfajor Simple Merengue Fantoche 50 Gr.;Golosinas-y-alfajores; 270,00
Chocolate Con Leche Hersheys 92 Gr;Golosinas-y-alfajores; 938,23
Alfajor Maicena Dulce de Leche 32 Gr.;Golosinas-y-alfajores; 270,00
Alfajor Dulce de Leche Chocolate Alfa Pampa 32 Gr.;Golosinas-y-alfajores; 270,00
Turrón Chocolate Dia 120 Gr.;Golosinas-y-alfajores; 1.527,62
Turrón de Maní Namur 25 Gr.;Golosinas-y-alfajores; 150,00
Alfajor Simple Night Chocolate Fantoche 50 Gr.;Golosinas-y-alfajores; 270,00
Alfajor Dulce de Leche Blanco Alfa Pampa 32 Gr.;Golosinas-y-alfajores; 270,00
Bocadito Dulce de Leche Chocolate Alfa Pampa 30 Gr.;Golosinas-y-alfajores; 265,00
Chocolate Cookies & Cream Hershey's 87 Gr;Golosinas-y-alfajores; 938,23
Chocolate Aireado Con Leche Hersheys 85 Gr;Golosinas-y-alfajores; 938,23
Marshmallows Gongys Billiken Trenza 28 Gr.;Golosinas-y-alfajores; 230,00
Chocolate Pasta Mani Aerobar 75 Gr;Golosinas-y-alfajores; 299,00
Alfajor Terrabusi Chocolate Clásico 50 Gr.;Golosinas-y-alfajores; 195,00
Alfajor San Telmo Negro 60 Gr.;Golosinas-y-alfajores; 399,00
Chocolate con maní SHOT 35g;Golosinas-y-alfajores; 249,00
Pastillas Bull Dog Tutti Fruti 30 Gr.;Golosinas-y-alfajores; 235,00
Gomitas Bull Dog Acidas Rollo 35 Gr.;Golosinas-y-alfajores; 225,00
Alfajor San Telmo Blanco 60 Gr.;Golosinas-y-alfajores; 399,00
Cacao Amargo Puro Sin Tacc Dicomere 200 Gr.;Golosinas-y-alfajores; 2.039,00
Gomita Gummi Zone Burger 9 Gr.;Golosinas-y-alfajores; 200,00
Chocolatin Georgalos con Leche 8 Gr.;Golosinas-y-alfajores; 125,00
Gomita Gummi Zone Doggie 9 Gr.;Golosinas-y-alfajores; 200,00
Chocolatin Georgalos Blanco 8 Gr.;Golosinas-y-alfajores; 125,00
Mentitas Billiken Miel y Menta Fuerte 28 Gr.;Golosinas-y-alfajores; 130,00
Gomitas Eucalipto Billiken 150 Gr.;Golosinas-y-alfajores; 599,00
Almendras Delicious con Chocolate 80 Gr.;Golosinas-y-alfajores; 900,00
Avellanas Delicious con Chocolate 80 Gr.;Golosinas-y-alfajores; 900,00
Gomitas Acidas Billiken 150 Gr.;Golosinas-y-alfajores; 599,00
Caramelo Masticable Acido Xtreme 25 Gr;Golosinas-y-alfajores; 320,00
Gomitas Frutales Billiken 150 Gr;Golosinas-y-alfajores; 599,00
Gomitas Tutti Fruti Billiken 150 Gr.;Golosinas-y-alfajores; 599,00
Alfajor Triple Pepitos 57 Gr.;Golosinas-y-alfajores; 329,00
Alfajor Glaseado Terrabusi 38gr;Golosinas-y-alfajores; 195,00
Caramelo Acido Masticable Berry Extreme 25 Gr;Golosinas-y-alfajores; 320,00
Postre de Maní DIA 105 Gr.;Golosinas-y-alfajores; 256,87
Caramelos Clight Frambuesa 20 Gr.;Golosinas-y-alfajores; 169,00
Turron Alicante Mini Dia X20Gr;Golosinas-y-alfajores; 2.350,82
Chocolate Georgalos Blanco 25 Gr.;Golosinas-y-alfajores; 299,00
Chocolate Georgalos con Leche 25 Gr.;Golosinas-y-alfajores; 299,00
Turrón de Maní Arcor 80 Gr.;Golosinas-y-alfajores; 761,25
Chocolate Georgalos Full Maní 25 Gr.;Golosinas-y-alfajores; 275,00
Confites Rocklets de Chocolate 120 Gr.;Golosinas-y-alfajores; 2.221,46
Chicle Menta Beldent 20 Gr.;Golosinas-y-alfajores; 149,00
Caramelos Duros DIA Frutal Sin Tacc 150 Gr.;Golosinas-y-alfajores; 431,38
Gomitas Yummy Dino 25 Gr.;Golosinas-y-alfajores; 240,00
Turrón Crocante de Maní Arcor 80 Gr.;Golosinas-y-alfajores; 1.586,42
Lentejas de Chocolate DIA 80 Gr.;Golosinas-y-alfajores; 600,00
Chocolate Blanco Milka Oreo 20g;Golosinas-y-alfajores; 149,00
Alfajor Triple Milka Oreo 61 Gr.;Golosinas-y-alfajores; 309,00
Chocolate con Leche Milka 20g;Golosinas-y-alfajores; 149,00
Chicle Menta Fuerte Beldent 20 Gr.;Golosinas-y-alfajores; 149,00
Chicle Sabor Chicle  Globo Beldent 20 Gr.;Golosinas-y-alfajores; 149,00
Chupetín Crazy Pop Strawberry 12 Gr.;Golosinas-y-alfajores; 300,00
Chupetín Crazy Pop Uva 12 Gr.;Golosinas-y-alfajores; 300,00
Chicle Sabor Frutilla Beldent 20 Gr.;Golosinas-y-alfajores; 149,00
Caramelos Clight sabor Naranja 20 Gr.;Golosinas-y-alfajores; 169,00
Alfajor SHOT Triple Relleno de chocolate con maní 60 Gr.;Golosinas-y-alfajores; 329,00
Bombón Bon o Bon Surtidos 272 Gr.;Golosinas-y-alfajores; 1.582,56
Gomitas Rollo Mogul 35 Gr.;Golosinas-y-alfajores; 170,17
Mantecol bajo en sodio 111 Gr.;Golosinas-y-alfajores; 1.342,88
Mini Obleas Bañada En Chocolate Rodhesia 60gr;Golosinas-y-alfajores; 415,00
Oblea de Arroz Lemonbar Gallo Snacks 20 Gr.;Golosinas-y-alfajores; 219,27
Oblea Smack Chocolate y Maní 33 Gr.;Golosinas-y-alfajores; 142,59
